name,price,description,stock,sku,categories,tags,weight,length,width,height
Sewaddle,40.00,"Since this Pokémon makes its own clothes out of leaves, it is a popular mascot for fashion designers.",,4022,"Pokemon,Sewing","sewaddle,Sewing,Swarm","5,5",1,1,1
Sawk,129.00,Tying their belts gets them pumped and makes their punches more destructive. Disturbing their training angers them.,,6499,"Karate,Pokemon","Inner Focus,Karate,sawk","112,4",4,4,4
Throh,43.00,"When it encounters a foe bigger than itself, it wants to throw it. It changes belts as it gets stronger.",,3948,"Judo,Pokemon","Guts,Judo,throh","122,4",4,4,4
Seismitoad,90.00,They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.,,4146,"Pokemon,Vibration","seismitoad,Swift Swim,Vibration","136,7",4,4,4
Palpitoad,117.00,"It lives in the water and on land. It uses its long, sticky tongue to immobilize its opponents.",,8017,"Pokemon,Vibration","Hydration,palpitoad,Vibration","37,5",2,2,2
Conkeldurr,72.00,"Rather than rely on force, they master moves that utilize the centrifugal force of spinning concrete.",,3386,"Muscular,Pokemon","conkeldurr,Guts,Muscular","191,8",4,4,4
Gurdurr,179.00,This Pokémon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch.,,8012,"Muscular,Pokemon","gurdurr,Guts,Muscular","88,2",3,3,3
Timburr,194.00,"Always carrying squared logs, they help out with construction. As they grow, they carry bigger logs.",,2178,"Muscular,Pokemon","Guts,Muscular,timburr","27,6",2,2,2
Audino,95.00,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.",,5659,"Hearing,Pokemon","audino,Healer,Hearing","68,3",3,3,3
Carracosta,158.00,"It could knock out a foe with a slap from one of its developed front appendages and chew it up, shell or bones and all.",,9806,"Pokemon,Prototurtle","carracosta,Prototurtle,Sturdy","178,6",3,3,3
Tirtouga,60.00,"Restored from a fossil, this Pokémon can dive to depths beyond half a mile.",,2653,"Pokemon,Prototurtle","Prototurtle,Sturdy,tirtouga","36,4",2,2,2
Cofagrigus,160.00,Grave robbers who mistake them for real coffins and get too close end up trapped inside their bodies.,,3040,"Coffin,Pokemon","cofagrigus,Coffin,Mummy","168,7",5,5,5
Yamask,171.00,Each of them carries a mask that used to be its face when it was human. Sometimes they look at it and cry.,,4675,"Pokemon,Spirit","Mummy,Spirit,yamask","3,3",1,1,1
Sigilyph,68.00,"The guardians of an ancient city, they always fly the same route while keeping watch for invaders.",,3922,"Avianoid,Pokemon","Avianoid,Magic Guard,sigilyph","30,9",4,4,4
Scrafty,137.00,It can smash concrete blocks with its kicking attacks. The one with the biggest crest is the group leader.,,2230,"Hoodlum,Pokemon","Hoodlum,scrafty,Shed Skin","66,1",3,3,3
Scraggy,112.00,"Proud of its sturdy skull, it suddenly headbutts everything, but its weight makes it unstable, too.",,6618,"Pokemon,Shedding","scraggy,Shed Skin,Shedding",26,2,2,2
Crustle,105.00,"Competing for territory, Crustle fight viciously. The one whose boulder is broken is the loser of the battle.",,5980,"Pokemon,Stone Home","crustle,Stone Home,Sturdy","440,9",4,4,4
Dwebble,75.00,"When it finds a stone of a suitable size, it secretes a liquid from its mouth to open up a hole to crawl into.",,2996,"Pokemon,Rock Inn","dwebble,Rock Inn,Sturdy",32,1,1,1
Maractus,31.00,"Arid regions are their habitat. They move rhythmically, making a sound similar to maracas.",,8956,"Cactus,Pokemon","Cactus,Chlorophyll,maractus","61,7",3,3,3
Darumaka,106.00,"When it sleeps, it pulls its limbs into its body and its internal fire goes down to 1,100 degrees Fahrenheit.",,2580,"Pokemon,Zen Charm","darumaka,Hustle,Zen Charm","82,7",2,2,2
Krookodile,185.00,"They never allow prey to escape. Their jaws are so powerful, they can crush the body of an automobile.",,2595,"Intimidation,Pokemon","Intimidate,Intimidation,krookodile","212,3",4,4,4
Krokorok,135.00,"The special membrane covering its eyes can sense the heat of objects, so it can see its surroundings even in darkness.",,3317,"Desert Croc,Pokemon","Desert Croc,Intimidate,krokorok","73,6",3,3,3
Sandile,136.00,They live buried in the sands of the desert. The sun-warmed sands prevent their body temperature from dropping.,,8011,"Desert Croc,Pokemon","Desert Croc,Intimidate,sandile","33,5",2,2,2
Lilligant,137.00,Even veteran Trainers face a challenge in getting its beautiful flower to bloom. This Pokémon is popular with celebrities.,,4452,"Flowering,Pokemon","Chlorophyll,Flowering,lilligant","35,9",3,3,3
Petilil,118.00,"Since they prefer moist, nutrient-rich soil, the areas where Petilil live are known to be good for growing plants.",,3773,"Bulb,Pokemon","Bulb,Chlorophyll,petilil","14,6",1,1,1
Archen,140.00,"Said to be an ancestor of bird Pokémon, they were unable to fly and moved about by hopping from one branch to another.",,4705,"First Bird,Pokemon","archen,Defeatist,First Bird","20,9",1,1,1
Vanillite,108.00,This Pokémon formed from icicles bathed in energy from the morning sun. It sleeps buried in snow.,,1774,"Fresh Snow,Pokemon","Fresh Snow,Ice Body,vanillite","12,6",1,1,1
Swanna,36.00,Swanna start to dance at dusk. The one dancing in the middle is the leader of the flock.,,5069,"Pokemon,White Bird","Keen Eye,swanna,White Bird","53,4",4,4,4
Ducklett,159.00,"They are better at swimming than flying, and they happily eat their favorite food, peat moss, as they dive underwater.",,4228,"Pokemon,Water Bird","ducklett,Keen Eye,Water Bird","12,1",1,1,1
Reuniclus,168.00,"When Reuniclus shake hands, a network forms between their brains, increasing their psychic power.",,1792,"Multiplying,Pokemon","Magic Guard,Multiplying,reuniclus","44,3",3,3,3
Duosion,71.00,"When their two divided brains think the same thoughts, their psychic power is maximized.",,2453,"Mitosis,Pokemon","duosion,Magic Guard,Mitosis","17,6",2,2,2
Solosis,134.00,They drive away attackers by unleashing psychic power. They can use telepathy to talk with others.,,7460,"Cell,Pokemon","Cell,Magic Guard,solosis","2,2",1,1,1
Gothitelle,164.00,They can predict the future from the placement and movement of the stars. They can see Trainers’ life spans.,,1473,"Astral Body,Pokemon","Astral Body,Frisk,gothitelle",97,4,4,4
Gothorita,189.00,"According to many old tales, it creates friends for itself by controlling sleeping children on starry nights.",,5260,"Manipulate,Pokemon","Frisk,gothorita,Manipulate","39,7",2,2,2
Gothita,68.00,"They intently observe both Trainers and Pokémon. Apparently, they are looking at something that only Gothita can see.",,7024,"Fixation,Pokemon","Fixation,Frisk,gothita","12,8",1,1,1
Cinccino,154.00,"Cinccino’s body is coated in a special oil that helps it deflect attacks, such as punches.",,3396,"Pokemon,Scarf","cinccino,Cute Charm,Scarf","16,5",1,1,1
Minccino,79.00,"These Pokémon prefer a tidy habitat. They are always sweeping and dusting, using their tails as brooms.",,9722,"Chinchilla,Pokemon","Chinchilla,Cute Charm,minccino","12,8",1,1,1
Zorua,81.00,"To protect themselves from danger, they hide their true identities by transforming into people and Pokémon.",,6103,"Pokemon,Tricky Fox","Illusion,Tricky Fox,zorua","27,6",2,2,2
Garbodor,178.00,Consuming garbage makes new kinds of poison gases and liquids inside their bodies.,,6031,"Pokemon,Trash Heap","garbodor,Stench,Trash Heap","236,6",6,6,6
Trubbish,169.00,Inhaling the gas they belch will make you sleep for a week. They prefer unsanitary places.,,3015,"Pokemon,Trash Bag","Stench,Trash Bag,trubbish","68,3",2,2,2
Archeops,126.00,It runs better than it flies. It takes off into the sky by running at a speed of 25 mph.,,1822,"First Bird,Pokemon","archeops,Defeatist,First Bird","70,5",4,4,4
Klang,162.00,"A minigear and big gear comprise its body. If the minigear it launches at a foe doesn’t return, it will die.",,9991,"Gear,Pokemon","Gear,klang,Plus","112,4",2,2,2
Klink,75.00,The two minigears that mesh together are predetermined. Each will rebound from other minigears without meshing.,,5294,"Gear,Pokemon","Gear,klink,Plus","46,3",1,1,1
Ferrothorn,182.00,"They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them.",,5533,"Pokemon,Thorn Pod","ferrothorn,Iron Barbs,Thorn Pod","242,5",3,3,3
Ferroseed,81.00,It absorbs the iron it finds in the rock while clinging to the ceiling. It shoots spikes when in danger.,,5368,"Pokemon,Thorn Seed","ferroseed,Iron Barbs,Thorn Seed","41,4",2,2,2
Galvantula,57.00,"When attacked, they create an electric barrier by spitting out many electrically charged threads.",,4595,"EleSpider,Pokemon","Compound Eyes,EleSpider,galvantula","31,5",2,2,2
Alomomola,35.00,It gently holds injured and weak Pokémon in its fins. Its special membrane heals their wounds.,,8864,"Caring,Pokemon","alomomola,Caring,Hydration","69,7",3,3,3
Jellicent,114.00,"The fate of the ships and crew that wander into Jellicent’s habitat: all sunken, all lost, all vanished.",,2412,"Floating,Pokemon","Floating,jellicent,Water Absorb","297,6",7,7,7
Frillish,63.00,"If its veil-like arms stun and wrap a foe, that foe will be dragged miles below the surface, never to return.",,5310,"Floating,Pokemon","Floating,frillish,Water Absorb","72,8",3,3,3
Escavalier,189.00,These Pokémon evolve by wearing the shell covering of a Shelmet. The steel armor protects their whole body.,,1906,"Cavalry,Pokemon","Cavalry,escavalier,Swarm","72,8",3,3,3
Karrablast,41.00,For some reason they evolve when they receive electrical energy while they are attacking Shelmet.,,9391,"Clamping,Pokemon","Clamping,karrablast,Shed Skin",13,1,1,1
Sawsbuck,76.00,"They migrate according to the seasons, so some people call Sawsbuck the harbingers of spring.",,6782,"Pokemon,Season","Chlorophyll,sawsbuck,Season","203,9",6,6,6
Deerling,141.00,The turning of the seasons changes the color and scent of this Pokémon’s fur. People use it to mark the seasons.,,5837,"Pokemon,Season","Chlorophyll,deerling,Season",43,2,2,2
Vanilluxe,89.00,"Swallowing large amounts of water, they make snow clouds inside their bodies and, when angry, cause violent blizzards.",,2362,"Pokemon,Snowstorm","Ice Body,Snowstorm,vanilluxe","126,8",4,4,4
Vanillish,93.00,"Snowy mountains are this Pokémon’s habitat. During an ancient ice age, they moved to southern areas.",,5776,"Icy Snow,Pokemon","Ice Body,Icy Snow,vanillish","90,4",3,3,3
Accelgor,129.00,"When its body dries out, it weakens. So, to prevent dehydration, it wraps itself in many layers of thin membrane.",,7958,"Pokemon,Shell Out","accelgor,Hydration,Shell Out","55,8",2,2,2
Shelmet,190.00,It evolves when bathed in an electric-like energy along with Karrablast. The reason is still unknown.,,8708,"Pokemon,Snail","Hydration,shelmet,Snail",17,1,1,1
Cryogonal,72.00,"They are composed of ice crystals. They capture prey with chains of ice, freezing the prey at -148 degrees Fahrenheit.",,5993,"Crystallizing,Pokemon","cryogonal,Crystallizing,Levitate","326,3",3,3,3
Beartic,28.00,It freezes its breath to create fangs and claws of ice to fight with. Cold northern areas are its habitat.,,1322,"Freezing,Pokemon","beartic,Freezing,Snow Cloak","573,2",8,8,8
Cubchoo,62.00,"Their snot is a barometer of health. When healthy, their snot is sticky and the power of their ice moves increases.",,3643,"Chill,Pokemon","Chill,cubchoo,Snow Cloak","18,7",1,1,1
Haxorus,135.00,Their sturdy tusks will stay sharp even if used to cut steel beams. These Pokémon are covered in hard armor.,,3951,"Axe Jaw,Pokemon","Axe Jaw,haxorus,Rivalry","232,6",5,5,5
Fraxure,64.00,"A broken tusk will not grow back, so it diligently sharpens its tusks on river rocks after the end of a battle.",,8993,"Axe Jaw,Pokemon","Axe Jaw,fraxure,Rivalry","79,4",3,3,3
Axew,123.00,"They mark their territory by leaving gashes in trees with their tusks. If a tusk breaks, a new one grows in quickly.",,9236,"Pokemon,Tusk","axew,Rivalry,Tusk","39,7",2,2,2
Lampent,157.00,It arrives near the moment of death and steals spirit from the body.,,6418,"Lamp,Pokemon","Flash Fire,Lamp,lampent","28,7",2,2,2
Litwick,37.00,"Litwick shines a light that absorbs the life energy of people and Pokémon, which becomes the fuel that it burns.",,7933,"Candle,Pokemon","Candle,Flash Fire,litwick","6,8",1,1,1
Beheeyem,34.00,It uses psychic power to control an opponent’s brain and tamper with its memories.,,7367,"Cerebral,Pokemon","beheeyem,Cerebral,Synchronize","76,1",3,3,3
Elgyem,107.00,Rumors of its origin are linked to a UFO crash site in the desert 50 years ago.,,3449,"Cerebral,Pokemon","Cerebral,elgyem,Synchronize","19,8",1,1,1
Eelektross,123.00,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,,2066,"EleFish,Pokemon","eelektross,EleFish,Levitate","177,5",6,6,6
Eelektrik,198.00,"These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity.",,5128,"EleFish,Pokemon","eelektrik,EleFish,Levitate","48,5",3,3,3
Klinklang,178.00,Its red core functions as an energy tank. It fires the charged energy through its spikes into an area.,,9489,"Gear,Pokemon","Gear,klinklang,Plus","178,6",2,2,2
Deino,63.00,"Lacking sight, it’s unaware of its surroundings, so it bumps into things and eats anything that moves.",,8088,"Irate,Pokemon","deino,Hustle,Irate","38,1",2,2,2
Durant,28.00,"They attack in groups, covering themselves in steel armor to protect themselves from Heatmor.",,2490,"Iron Ant,Pokemon","durant,Iron Ant,Swarm","72,8",1,1,1
Heatmor,81.00,"It draws in air through its tail, transforms it into fire, and uses it like a tongue. It melts Durant and eats them.",,5965,"Anteater,Pokemon","Anteater,Flash Fire,heatmor","127,9",4,4,4
Mandibuzz,89.00,"Watching from the sky, they swoop to strike weakened Pokémon on the ground. They decorate themselves with bones.",,7635,"Bone Vulture,Pokemon","Big Pecks,Bone Vulture,mandibuzz","87,1",3,3,3
Vullaby,61.00,Their wings are too tiny to allow them to fly. They guard their posteriors with bones that were gathered by Mandibuzz.,,8446,"Diapered,Pokemon","Big Pecks,Diapered,vullaby","19,8",1,1,1
Braviary,83.00,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.,,1770,"Pokemon,Valiant","braviary,Keen Eye,Valiant","90,4",4,4,4
Rufflet,60.00,"They will challenge anything, even strong opponents, without fear. Their frequent fights help them become stronger.",,8587,"Eaglet,Pokemon","Eaglet,Keen Eye,rufflet","23,1",1,1,1
Bouffalant,59.00,"Their fluffy fur absorbs damage, even if they strike foes with a fierce headbutt.",,5666,"Bash Buffalo,Pokemon","Bash Buffalo,bouffalant,Reckless","208,6",5,5,5
Bisharp,129.00,Bisharp pursues prey in the company of a large group of Pawniard. Then Bisharp finishes off the prey.,,8828,"Pokemon,Sword Blade","bisharp,Inner Focus,Sword Blade","154,3",5,5,5
Pawniard,37.00,"Ignoring their injuries, groups attack by sinking the blades that cover their bodies into their prey.",,3172,"Pokemon,Sharp Blade","Inner Focus,pawniard,Sharp Blade","22,5",1,1,1
Golurk,74.00,It flies across the sky at Mach speeds. Removing the seal on its chest makes its internal energy go out of control.,,5196,"Automaton,Pokemon","Automaton,golurk,Iron Fist","727,5",9,9,9
Golett,89.00,Ancient science fashioned this Pokémon from clay. It’s been active for thousands of years.,,8500,"Automaton,Pokemon","Automaton,golett,Iron Fist","202,8",3,3,3
Druddigon,110.00,"It warms its body by absorbing sunlight with its wings. When its body temperature falls, it can no longer move.",,4185,"Cave,Pokemon","Cave,druddigon,Rough Skin","306,4",5,5,5
Mienshao,50.00,"Using the long fur on its arms like whips, it launches into combo attacks that, once started, no one can stop.",,8121,"Martial Arts,Pokemon","Inner Focus,Martial Arts,mienshao","78,3",4,4,4
Mienfoo,197.00,"In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies.",,2424,"Martial Arts,Pokemon","Inner Focus,Martial Arts,mienfoo","44,1",2,2,2
Stunfisk,67.00,"It conceals itself in the mud of the seashore. Then it waits. When prey touch it, it delivers a jolt of electricity.",,2448,"Pokemon,Trap","Static,stunfisk,Trap","24,3",2,2,2
Froakie,38.00,"It protects its skin by covering its body in delicate bubbles. Beneath its happy-go-lucky air, it keeps a watchful eye on its surroundings.",,8475,"Bubble Frog,Pokemon","Bubble Frog,froakie,Torrent","15,4",1,1,1
Delphox,170.00,"Using psychic power, it generates a fiery vortex of 5,400 degrees Fahrenheit, incinerating foes swept into this whirl of flame.",,3188,"Fox,Pokemon","Blaze,delphox,Fox",86,4,4,4
Braixen,59.00,"When the twig is plucked from its tail, friction sets the twig alight. The flame is used to send signals to its allies.",,6617,"Fox,Pokemon","Blaze,braixen,Fox",32,3,3,3
Fennekin,123.00,"As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears.",,1069,"Fox,Pokemon","Blaze,fennekin,Fox","20,7",1,1,1
Chesnaught,96.00,"When it takes a defensive posture with its fists guarding its face, it could withstand a bomb blast.",,5360,"Pokemon,Spiny Armor","chesnaught,Overgrow,Spiny Armor","198,4",5,5,5
Quilladin,161.00,They strengthen their lower bodies by running into one another. They are very kind and won’t start fights.,,7500,"Pokemon,Spiny Armor","Overgrow,quilladin,Spiny Armor","63,9",2,2,2
Chespin,185.00,Such a thick shell of wood covers its head and back that even a direct hit from a truck wouldn’t faze it.,,2048,"Pokemon,Spiny Nut","chespin,Overgrow,Spiny Nut","19,8",1,1,1
Genesect,173.00,This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,,4041,"Paleozoic,Pokemon","Download,genesect,Paleozoic","181,9",4,4,4
Zekrom,135.00,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail.",,8154,"Deep Black,Pokemon","Deep Black,Teravolt,zekrom","760,6",9,9,9
Reshiram,147.00,"When Reshiram’s tail flares, the heat energy moves the atmosphere and changes the world’s weather.",,6531,"Pokemon,Vast White","reshiram,Turboblaze,Vast White","727,5",10,10,10
Virizion,156.00,Legends say this Pokémon confounded opponents with its swift movements.,,7907,"Grassland,Pokemon","Grassland,Justified,virizion","440,9",6,6,6
Terrakion,87.00,"Spoken of in legend, this Pokémon used its phenomenal power to destroy a castle in its effort to protect Pokémon.",,1701,"Cavern,Pokemon","Cavern,Justified,terrakion","573,2",6,6,6
Cobalion,111.00,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.,,5798,"Iron Will,Pokemon","cobalion,Iron Will,Justified","551,2",6,6,6
Volcarona,94.00,"When volcanic ash darkened the atmosphere, it is said that Volcarona’s fire provided a replacement for the sun.",,6817,"Pokemon,Sun","Flame Body,sun,volcarona","101,4",5,5,5
Hydreigon,86.00,"It responds to movement by attacking. This scary, three-headed Pokémon devours everything in its path!",,9310,"Brutal,Pokemon","Brutal,hydreigon,Levitate","352,7",5,5,5
Zweilous,199.00,"After it has eaten up all the food in its territory, it moves to another area. Its two heads do not get along.",,6661,"Hostile,Pokemon","Hostile,Hustle,zweilous","110,2",4,4,4
Gogoat,97.00,They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.,,6039,"Mount,Pokemon","gogoat,Mount,Sap Sipper","200,6",5,5,5
Skiddo,129.00,"If it has sunshine and water, it doesn’t need to eat, because it can generate energy from the leaves on its back.",,5049,"Mount,Pokemon","Mount,Sap Sipper,skiddo","68,3",2,2,2
Florges,93.00,"In times long past, governors of castles would invite Florges to create flower gardens to embellish the castle domains.",,9793,"Garden,Pokemon","florges,Flower Veil,Garden",22,3,3,3
Pyroar,127.00,"With fiery breath of more than 10,000 degrees Fahrenheit, they viciously threaten any challenger. The females protect the pride’s cubs.",,5896,"Pokemon,Royal","pyroar,Rivalry,Royal","179,7",4,4,4
Litleo,34.00,They set off on their own from their pride and live by themselves to become stronger. These hot-blooded Pokémon are quick to fight.,,5074,"Lion Cub,Pokemon","Lion Cub,litleo,Rivalry","29,8",2,2,2
Vivillon,177.00,The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,,9125,"Pokemon,Scale","Scale,Shield Dust,vivillon","37,5",3,3,3
Spewpa,155.00,"The beaks of bird Pokémon can’t begin to scratch its stalwart body. To defend itself, it spews powder.",,2784,"Pokemon,Scatterdust","Scatterdust,Shed Skin,spewpa","18,5",1,1,1
Scatterbug,40.00,"The powder that covers its body regulates its temperature, so it can live in any region or climate.",,5928,"Pokemon,Scatterdust","scatterbug,Scatterdust,Shield Dust","5,5",1,1,1
Talonflame,84.00,"When attacking prey, it can reach speeds of up to 310 mph. It finishes its prey off with a colossal kick.",,6530,"Pokemon,Scorching","Flame Body,Scorching,talonflame",54,3,3,3
Fletchinder,147.00,"The hotter the flame sac on its belly, the faster it can fly, but it takes some time to get the fire going.",,9413,"Ember,Pokemon","Ember,Flame Body,fletchinder","35,3",2,2,2
Fletchling,43.00,"Despite the beauty of its lilting voice, it’s merciless to intruders that enter its territory.",,6897,"Pokemon,Tiny Robin","Big Pecks,fletchling,Tiny Robin","3,7",1,1,1
Bunnelby,66.00,It has ears like shovels. Digging holes strengthens its ears so much that they can sever thick roots effortlessly.,,1862,"Digging,Pokemon","bunnelby,Digging,Pickup",11,1,1,1
Greninja,42.00,"It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water.",,1004,"Ninja,Pokemon","greninja,Ninja,Torrent","88,2",4,4,4
Frogadier,125.00,"Its swiftness is unparalleled. It can scale a tower of more than 2,000 feet in a minute’s time.",,4488,"Bubble Frog,Pokemon","Bubble Frog,frogadier,Torrent",24,2,2,2
Clauncher,29.00,"Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock.",,3133,"Pokemon,Water Gun","clauncher,Mega Launcher,Water Gun","18,3",1,1,1
Dragalge,151.00,"Tales are told of ships that wander into seas where Dragalge live, never to return.",,8707,"Mock Kelp,Pokemon","dragalge,Mock Kelp,Poison Point","179,7",5,5,5
Skrelp,63.00,It looks just like rotten kelp. It hides from foes while storing up power for its evolution.,,4439,"Mock Kelp,Pokemon","Mock Kelp,Poison Point,skrelp","16,1",1,1,1
Barbaracle,165.00,"Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders.",,2186,"Collective,Pokemon","barbaracle,Collective,Sniper","211,6",4,4,4
Binacle,102.00,"They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline.",,2430,"Pokemon,Two-Handed","binacle,Sniper,Two-Handed","68,3",1,1,1
Malamar,58.00,"It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids.",,8034,"Overturning,Pokemon","malamar,Overturning,Suction Cups","103,6",4,4,4
Inkay,38.00,"It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide.",,5522,"Pokemon,Revolving","inkay,Revolving,Suction Cups","7,7",1,1,1
Slurpuff,66.00,"Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!",,1013,"Meringue,Pokemon","Meringue,slurpuff,Sweet Veil",11,2,2,2
Swirlix,90.00,"Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy.",,1694,"Cotton Candy,Pokemon","Cotton Candy,Sweet Veil,swirlix","7,7",1,1,1
Aromatisse,194.00,"Its scent is so overpowering that, unless a Trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it.",,7781,"Fragrance,Pokemon","aromatisse,Fragrance,Healer","34,2",2,2,2
Doublade,164.00,"The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay.",,3642,"Pokemon,Sword","doublade,No Guard,Sword","9,9",2,2,2
Honedge,101.00,"If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely.",,2418,"Pokemon,Sword","honedge,No Guard,Sword","4,4",2,2,2
Espurr,149.00,"It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power.",,6882,"Pokemon,Restraint","espurr,Keen Eye,Restraint","7,7",1,1,1
Furfrou,165.00,"Historically, in the Kalos region, these Pokémon were the designated guardians of the king.",,6858,"Pokemon,Poodle","Fur Coat,furfrou,Poodle","61,7",3,3,3
Pangoro,76.00,"It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole.",,3178,"Daunting,Pokemon","Daunting,Iron Fist,pangoro","299,8",6,6,6
Trevenant,53.00,"Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body.",,3436,"Elder Tree,Pokemon","Elder Tree,Natural Cure,trevenant","156,5",4,4,4
Goodra,192.00,It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.,,1614,"Dragon,Pokemon","Dragon,goodra,Hydration","331,8",6,6,6
Sliggoo,109.00,"Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose.",,8675,"Pokemon,Soft Tissue","Hydration,sliggoo,Soft Tissue","38,6",2,2,2
Goomy,110.00,It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.,,3506,"Pokemon,Soft Tissue","goomy,Hydration,Soft Tissue","6,2",1,1,1
Carbink,171.00,It has slept underground for hundreds of millions of years since its birth. It’s occasionally found during the excavation of caves.,,1834,"Jewel,Pokemon","carbink,Clear Body,Jewel","12,6",1,1,1
Hawlucha,44.00,"With its wings, it controls its position in the air. It likes to attack from above, a maneuver that is difficult to defend against.",,2009,"Pokemon,Wrestling","hawlucha,Limber,Wrestling","47,4",2,2,2
Sylveon,48.00,It wraps its ribbonlike feelers around the arm of its beloved Trainer and walks with him or her.,,8161,"Intertwining,Pokemon","Cute Charm,Intertwining,sylveon","51,8",3,3,3
Aurorus,189.00,"Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack.",,3008,"Pokemon,Tundra","aurorus,Refrigerate,Tundra",496,8,8,8
Amaura,155.00,This calm Pokémon lived in a cold land where there were no violent predators like Tyrantrum.,,3786,"Pokemon,Tundra","amaura,Refrigerate,Tundra","55,6",4,4,4
Tyrantrum,26.00,"Nothing could stop this Pokémon 100 million years ago, so it behaved like a king.",,2750,"Despot,Pokemon","Despot,Strong Jaw,tyrantrum","595,2",8,8,8
Tyrunt,62.00,Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago.,,6058,"Pokemon,Royal Heir","Royal Heir,Strong Jaw,tyrunt","57,3",2,2,2
Heliolisk,83.00,"It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds.",,3157,"Generator,Pokemon","Generator,heliolisk,Sand Veil","46,3",3,3,3
Helioptile,62.00,The frills on either side of its head have cells that generate electricity when exposed to sunlight.,,3461,"Generator,Pokemon","Generator,helioptile,Sand Veil","13,2",1,1,1
Clawitzer,69.00,"By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots.",,1535,"Howitzer,Pokemon","clawitzer,Howitzer,Mega Launcher","77,8",4,4,4
Popplio,158.00,This Pokémon can control water bubbles. It practices diligently so it can learn to make big bubbles.,,7912,"Pokemon,Sea Lion","popplio,Sea Lion,Torrent","16,5",1,1,1
Incineroar,36.00,"After hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel.",,5027,"Heel,Pokemon","Blaze,Heel,incineroar",183,5,5,5
Torracat,184.00,"It boasts powerful front legs. With a single punch, it can bend an iron bar right over.",,9406,"Fire Cat,Pokemon","Blaze,Fire Cat,torracat","55,1",2,2,2
Litten,132.00,It doesn’t allow its emotions to be easily seen. Earning its trust takes time. It prefers solitude.,,6456,"Fire Cat,Pokemon","Blaze,Fire Cat,litten","9,5",1,1,1
Decidueye,106.00,"Although basically cool and cautious, when it’s caught by surprise, it’s seized by panic.",,7059,"Arrow Quill,Pokemon","Arrow Quill,decidueye,Overgrow","80,7",5,5,5
Dartrix,169.00,It throws sharp feathers called blade quills at enemies or prey. It seldom misses.,,4851,"Blade Quill,Pokemon","Blade Quill,dartrix,Overgrow","35,3",2,2,2
Volcanion,45.00,It expels its internal steam from the arms on its back. It has enough power to blow away a mountain.,,4693,"Pokemon,Steam","Steam,volcanion,Water Absorb","429,9",5,5,5
Hoopa,189.00,"It is said to be able to seize anything it desires with its six rings and six huge arms. With its power sealed, it is transformed into a much smaller form.",,3194,"Mischief,Pokemon","hoopa,Magician,Mischief","19,8",1,1,1
Diancie,27.00,It can instantly create many diamonds by compressing the carbon in the air between its hands.,,1266,"Jewel,Pokemon","Clear Body,diancie,Jewel","19,4",2,2,2
